city,timestamp,temperature,season
New York,2010-02-26,1.2816994863800453,winter
New York,2010-02-27,-6.784648309593884,winter
New York,2010-02-28,2.451518884869837,winter
New York,2010-03-01,8.751759443507654,spring
New York,2010-03-02,8.036129815484447,spring
New York,2010-03-03,10.62265618403867,spring
New York,2010-03-04,9.52054995748607,spring
New York,2010-03-05,8.15845273896757,spring
New York,2010-03-06,11.825460117492481,spring
New York,2010-03-07,2.7460164225422714,spring
New York,2010-03-08,4.883630110450281,spring
New York,2010-03-09,9.265056325096856,spring
New York,2010-03-10,9.280304346596681,spring
New York,2010-03-11,6.797025772291293,spring
New York,2010-03-12,12.632334305886689,spring
New York,2010-03-13,7.518401744359224,spring
New York,2010-03-14,6.413738475395528,spring
New York,2010-03-15,9.59828908759007,spring
New York,2010-03-16,15.08926245127281,spring
New York,2010-03-17,10.877682279069576,spring
New York,2010-03-18,3.6851520913690035,spring
New York,2010-03-19,15.848179465223687,spring
New York,2010-03-20,9.185695350706151,spring
New York,2010-03-21,18.84726084064814,spring
New York,2010-03-22,14.719610541792505,spring
New York,2010-03-23,11.452471796387982,spring
New York,2010-03-24,1.9951959769851513,spring
New York,2010-03-25,8.586673958208689,spring
New York,2010-03-26,7.296447122081196,spring
New York,2010-03-27,17.211636130848596,spring
New York,2010-03-28,7.41564726079429,spring
New York,2010-03-29,9.557805316453225,spring
New York,2010-03-30,13.429140987534039,spring
New York,2010-03-31,16.611980373386814,spring
New York,2010-04-01,19.9242265113143,spring
New York,2010-04-02,15.441779585754508,spring
New York,2010-04-03,11.705760174275554,spring
New York,2010-04-04,11.620063251504735,spring
New York,2010-04-05,16.850759933027312,spring
New York,2010-04-06,7.112597755521625,spring
New York,2010-04-07,9.808867250711693,spring
New York,2010-04-08,7.042949514491415,spring
New York,2010-04-09,12.45026824854305,spring
New York,2010-04-10,4.265673177805339,spring
New York,2010-04-11,14.555896597150465,spring
New York,2010-04-12,9.458507577152508,spring
New York,2010-04-13,13.227558197345788,spring
New York,2010-04-14,8.702956941839329,spring
New York,2010-04-15,10.46885028966331,spring
New York,2010-04-16,2.6027240046852276,spring
New York,2010-04-17,7.876582202176753,spring
New York,2010-04-18,18.097163343444862,spring
New York,2010-04-19,9.429338862901743,spring
New York,2010-04-20,9.888791318495525,spring
New York,2010-04-21,10.298966986591523,spring
New York,2010-04-22,14.604506933066235,spring
New York,2010-04-23,18.87900797455099,spring
New York,2010-04-24,12.514285665571304,spring
New York,2010-04-25,6.215179386822958,spring
New York,2010-04-26,12.382950549885066,spring
New York,2010-04-27,3.2764477237989027,spring
New York,2010-04-28,8.963909376721121,spring
New York,2010-04-29,19.57564656623849,spring
New York,2010-04-30,9.722807881314825,spring
New York,2010-05-01,16.31943780483595,spring
New York,2010-05-02,15.207398572643882,spring
New York,2010-05-03,14.99354051600595,spring
New York,2010-05-04,4.45504147065206,spring
New York,2010-05-05,5.241478186543721,spring
New York,2010-05-06,6.073429850989484,spring
New York,2010-05-07,13.279365227630413,spring
New York,2010-05-08,11.327076260789044,spring
New York,2010-05-09,10.413345147448945,spring
New York,2010-05-10,17.41765051998229,spring
New York,2010-05-11,11.020478871650479,spring
New York,2010-05-12,13.235107750129774,spring
New York,2010-05-13,7.786261282146001,spring
New York,2010-05-14,4.937739833080378,spring
New York,2010-05-15,16.849221733335725,spring
New York,2010-05-16,10.677667873993851,spring
New York,2010-05-17,11.067684951481468,spring
New York,2010-05-18,17.333925602735107,spring
New York,2010-05-19,14.231959410666924,spring
New York,2010-05-20,12.138699756100413,spring
New York,2010-05-21,0.46647754180379764,spring
New York,2010-05-22,3.133748441682906,spring
New York,2010-05-23,3.561074698253977,spring
New York,2010-05-24,13.116305092142774,spring
New York,2010-05-25,9.385171491610052,spring
New York,2010-05-26,11.271670192714069,spring
New York,2010-05-27,3.637293449698822,spring
New York,2010-05-28,3.6532870289237804,spring
New York,2010-05-29,10.058454993308974,spring
New York,2010-05-30,7.519688859267516,spring
New York,2010-05-31,3.645132926489884,spring
New York,2010-06-01,24.184092060136734,summer
New York,2010-06-02,17.714451596060506,summer
New York,2010-06-03,25.60209287681667,summer
New York,2010-06-04,26.6138569582845,summer
New York,2010-06-05,31.904176593701337,summer
New York,2010-06-06,20.787781072588356,summer
New York,2010-06-07,12.821179852699533,summer
New York,2010-06-08,30.504229681899332,summer
New York,2010-06-09,25.268359401219353,summer
New York,2010-06-10,23.879664888171842,summer
New York,2010-06-11,25.627808835617948,summer
New York,2010-06-12,22.01101544841525,summer
New York,2010-06-13,26.442797800706785,summer
New York,2010-06-14,27.817740553272003,summer
New York,2010-06-15,26.439650325796258,summer
New York,2010-06-16,13.122077544461575,summer
New York,2010-06-17,19.263702580564924,summer
New York,2010-06-18,21.87842005559981,summer
New York,2010-06-19,15.637773618949783,summer
New York,2010-06-20,17.013947016140808,summer
New York,2010-06-21,23.861304358532927,summer
New York,2010-06-22,27.738962099857865,summer
New York,2010-06-23,25.874825612325857,summer
New York,2010-06-24,22.07321874711353,summer
New York,2010-06-25,33.769084056976325,summer
New York,2010-06-26,23.930120221975532,summer
New York,2010-06-27,22.74946060530257,summer
New York,2010-06-28,21.40400786560259,summer
New York,2010-06-29,17.372589851228327,summer
New York,2010-06-30,28.756545042727055,summer
New York,2010-07-01,29.29969005786729,summer
New York,2010-07-02,23.41298789632051,summer
New York,2010-07-03,23.4614186698118,summer
New York,2010-07-04,27.33806724877405,summer
New York,2010-07-05,25.850919914380373,summer
New York,2010-07-06,21.516990066775495,summer
New York,2010-07-07,22.125443349045256,summer
New York,2010-07-08,22.457114028234262,summer
New York,2010-07-09,10.539830535951502,summer
New York,2010-07-10,30.983633834828442,summer
New York,2010-07-11,27.88970194968061,summer
New York,2010-07-12,23.01045304570852,summer
New York,2010-07-13,39.093689585792504,summer
New York,2010-07-14,24.996163454000293,summer
New York,2010-07-15,30.57737099167739,summer
New York,2010-07-16,17.821516561164483,summer
New York,2010-07-17,34.098746033861744,summer
New York,2010-07-18,22.02469394107121,summer
New York,2010-07-19,30.339712206457975,summer
New York,2010-07-20,31.576336503588365,summer
New York,2010-07-21,25.327202889599892,summer
New York,2010-07-22,30.51058893690815,summer
New York,2010-07-23,36.43302943993613,summer
New York,2010-07-24,24.273539715827223,summer
New York,2010-07-25,25.238003131824424,summer
New York,2010-07-26,18.80190401403933,summer
New York,2010-07-27,32.858045050701534,summer
New York,2010-07-28,26.357638583424677,summer
New York,2010-07-29,20.586143094706074,summer
New York,2010-07-30,20.711588092152557,summer
New York,2010-07-31,30.89838401760965,summer
New York,2010-08-01,27.85483597459805,summer
New York,2010-08-02,20.29152081417524,summer
New York,2010-08-03,26.890246033550174,summer
New York,2010-08-04,25.810458594765198,summer
New York,2010-08-05,30.33599194329731,summer
New York,2010-08-06,29.17426693913012,summer
New York,2010-08-07,28.254076096137887,summer
New York,2010-08-08,23.69962845855575,summer
New York,2010-08-09,27.791306827208096,summer
New York,2010-08-10,22.308556153616543,summer
New York,2010-08-11,24.259537525199676,summer
New York,2010-08-12,30.91463528860185,summer
New York,2010-08-13,24.987616911446317,summer
New York,2010-08-14,25.81464622389628,summer
New York,2010-08-15,24.44293987229499,summer
New York,2010-08-16,30.57152266097647,summer
New York,2010-08-17,33.017095086289494,summer
New York,2010-08-18,20.728195423768657,summer
New York,2010-08-19,31.918944953134847,summer
New York,2010-08-20,24.42676002903139,summer
New York,2010-08-21,20.684610432383955,summer
New York,2010-08-22,23.037549926766445,summer
New York,2010-08-23,28.377415629300227,summer
New York,2010-08-24,29.860240779625695,summer
New York,2010-08-25,25.854254368643662,summer
New York,2010-08-26,26.78210216407755,summer
New York,2010-08-27,34.067395600537424,summer
New York,2010-08-28,18.009224688191388,summer
New York,2010-08-29,19.76785351448111,summer
New York,2010-08-30,23.701763102832373,summer
New York,2010-08-31,38.98243885534504,summer
New York,2010-09-01,14.869005074487735,autumn
New York,2010-09-02,16.855051723949046,autumn
New York,2010-09-03,17.723999771018473,autumn
New York,2010-09-04,13.045907365775136,autumn
New York,2010-09-05,14.16942754466466,autumn
New York,2010-09-06,13.818992856056417,autumn
New York,2010-09-07,5.100423686300333,autumn
New York,2010-09-08,16.598578126139344,autumn
New York,2010-09-09,9.436630339294972,autumn
New York,2010-09-10,10.358993298627404,autumn
New York,2010-09-11,22.500530549851657,autumn
New York,2010-09-12,19.310158037933626,autumn
New York,2010-09-13,12.838409920970461,autumn
New York,2010-09-14,14.733263048401449,autumn
New York,2010-09-15,16.88947198008474,autumn
New York,2010-09-16,6.583417290956433,autumn
New York,2010-09-17,23.076223961991147,autumn
New York,2010-09-18,16.688156631533293,autumn
New York,2010-09-19,6.159781751283841,autumn
New York,2010-09-20,19.216993756669666,autumn
New York,2010-09-21,15.268282363093975,autumn
New York,2010-09-22,15.547223397761352,autumn
New York,2010-09-23,20.271889843608996,autumn
New York,2010-09-24,16.921394717744825,autumn
New York,2010-09-25,8.107112194397205,autumn
New York,2010-09-26,18.286976225579686,autumn
New York,2010-09-27,14.481056320878526,autumn
New York,2010-09-28,15.063479606149674,autumn
New York,2010-09-29,16.47256551129847,autumn
New York,2010-09-30,16.0461675715823,autumn
New York,2010-10-01,14.472066894655047,autumn
New York,2010-10-02,8.469584169122733,autumn
New York,2010-10-03,10.551994305904689,autumn
New York,2010-10-04,14.152677158708478,autumn
New York,2010-10-05,11.763419867677309,autumn
New York,2010-10-06,16.97633008446896,autumn
New York,2010-10-07,19.57443249167254,autumn
New York,2010-10-08,10.860024811995592,autumn
New York,2010-10-09,13.68942074443624,autumn
New York,2010-10-10,16.389263909947314,autumn
New York,2010-10-11,22.567912948321418,autumn
New York,2010-10-12,12.383785975313808,autumn
New York,2010-10-13,20.369808648263422,autumn
New York,2010-10-14,7.90394604879713,autumn
New York,2010-10-15,20.149520475734484,autumn
New York,2010-10-16,5.348089128168269,autumn
New York,2010-10-17,8.833533403192451,autumn
New York,2010-10-18,13.75314531351939,autumn
New York,2010-10-19,10.972647039810354,autumn
New York,2010-10-20,17.927571271105165,autumn
New York,2010-10-21,12.763153871277597,autumn
New York,2010-10-22,24.04651809193279,autumn
New York,2010-10-23,13.300374273174631,autumn
New York,2010-10-24,13.052575975987814,autumn
New York,2010-10-25,8.180415947722754,autumn
New York,2010-10-26,16.851178487493684,autumn
New York,2010-10-27,14.875981671616984,autumn
New York,2010-10-28,9.073438514046764,autumn
New York,2010-10-29,17.292541233392583,autumn
New York,2010-10-30,17.506723734664188,autumn
New York,2010-10-31,20.66636438672903,autumn
New York,2010-11-01,4.892947202126649,autumn
New York,2010-11-02,19.56345732020541,autumn
New York,2010-11-03,16.03100968815926,autumn
New York,2010-11-04,11.212247618653597,autumn
New York,2010-11-05,19.085945852464025,autumn
New York,2010-11-06,28.0028985087679,autumn
New York,2010-11-07,18.690380497165076,autumn
New York,2010-11-08,10.829388285778734,autumn
New York,2010-11-09,7.5707343041302355,autumn
New York,2010-11-10,13.20869842398656,autumn
New York,2010-11-11,14.595341968175507,autumn
New York,2010-11-12,15.85222843628997,autumn
New York,2010-11-13,15.048904730638549,autumn
New York,2010-11-14,25.45116514424674,autumn
New York,2010-11-15,5.2317333494372615,autumn
New York,2010-11-16,14.798386410025856,autumn
New York,2010-11-17,9.594338443214403,autumn
New York,2010-11-18,16.250329039043244,autumn
New York,2010-11-19,9.729436407701492,autumn
New York,2010-11-20,9.20194919308894,autumn
New York,2010-11-21,19.719133382041484,autumn
New York,2010-11-22,12.052193509125996,autumn
New York,2010-11-23,18.279417192028323,autumn
New York,2010-11-24,15.777408309940997,autumn
New York,2010-11-25,15.141749989854839,autumn
New York,2010-11-26,7.911474499353246,autumn
New York,2010-11-27,29.687863734505946,autumn
New York,2010-11-28,12.886526945356021,autumn
New York,2010-11-29,10.07571373752181,autumn
New York,2010-11-30,20.018964497895492,autumn
New York,2010-12-01,3.6609824432904037,winter
New York,2010-12-02,-0.15512115274695332,winter
New York,2010-12-03,-3.7432233614455113,winter
New York,2010-12-04,6.12900539963775,winter
New York,2010-12-05,-6.159328681109008,winter
New York,2010-12-06,0.026117247919203695,winter
New York,2010-12-07,5.5051815789239855,winter
New York,2010-12-08,5.6567339231409175,winter
New York,2010-12-09,4.3951128457035775,winter
New York,2010-12-10,1.6863225094032794,winter
New York,2010-12-11,2.230939322134019,winter
New York,2010-12-12,-1.561087094601577,winter
New York,2010-12-13,6.06312255176655,winter
New York,2010-12-14,-0.7986785236312776,winter
New York,2010-12-15,3.4488716325129456,winter
New York,2010-12-16,-1.8590405897002444,winter
New York,2010-12-17,12.230521701235123,winter
New York,2010-12-18,-0.17749059941962975,winter
New York,2010-12-19,-0.5021224384980894,winter
New York,2010-12-20,4.964813847804967,winter
New York,2010-12-21,-3.2064099165911406,winter
New York,2010-12-22,-13.74503780086333,winter
New York,2010-12-23,2.3574369310519265,winter
New York,2010-12-24,1.7178759675901474,winter
New York,2010-12-25,6.930669220043516,winter
New York,2010-12-26,8.606226702494679,winter
New York,2010-12-27,12.814552810050706,winter
New York,2010-12-28,-0.5505641723489886,winter
New York,2010-12-29,-4.7059869993984975,winter
New York,2010-12-30,2.826559919888876,winter
New York,2010-12-31,-6.604031418401051,winter
New York,2011-01-01,-0.33276611059864947,winter
New York,2011-01-02,4.312741070349731,winter
New York,2011-01-03,-2.9306261242847187,winter
New York,2011-01-04,-4.836467726895419,winter
New York,2011-01-05,-8.282360529191607,winter
New York,2011-01-06,-4.697912421163554,winter
New York,2011-01-07,-7.661123519995177,winter
New York,2011-01-08,-2.0846696642041467,winter
New York,2011-01-09,-0.046314523988604354,winter
New York,2011-01-10,6.5208244289719905,winter
New York,2011-01-11,0.601912614287007,winter
New York,2011-01-12,6.100883676989207,winter
New York,2011-01-13,1.9152592641436204,winter
New York,2011-01-14,-3.5295520085634413,winter
New York,2011-01-15,4.248432756920684,winter
New York,2011-01-16,0.6819215294724688,winter
New York,2011-01-17,-4.736296596505216,winter
New York,2011-01-18,6.829863543193444,winter
New York,2011-01-19,2.3089690630539623,winter
New York,2011-01-20,-6.425598823512171,winter
New York,2011-01-21,9.219328431424525,winter
New York,2011-01-22,5.387379155281588,winter
New York,2011-01-23,1.8751131177444842,winter
New York,2011-01-24,-2.7278655411004764,winter
New York,2011-01-25,-4.214548135802762,winter
New York,2011-01-26,5.328311441733224,winter
New York,2011-01-27,1.6371073779848366,winter
New York,2011-01-28,-3.3899227172888957,winter
New York,2011-01-29,1.92892321625401,winter
New York,2011-01-30,4.518120304619465,winter
New York,2011-01-31,-0.9362932343241837,winter
New York,2011-02-01,0.1726836861718904,winter
New York,2011-02-02,3.3859654935836496,winter
New York,2011-02-03,-0.5681567721576098,winter
New York,2011-02-04,-3.1051788402976044,winter
New York,2011-02-05,2.8407730666085262,winter
New York,2011-02-06,-2.1628841009161643,winter
New York,2011-02-07,3.2531116927707644,winter
New York,2011-02-08,3.812968306734975,winter
New York,2011-02-09,-1.992313901868641,winter
New York,2011-02-10,-2.399682161479194,winter
New York,2011-02-11,-8.607699742136516,winter
New York,2011-02-12,-6.86832490480906,winter
New York,2011-02-13,-0.36202968440826233,winter
New York,2011-02-14,0.3029801685526056,winter
New York,2011-02-15,1.7529826346239816,winter
New York,2011-02-16,3.6986770379089604,winter
New York,2011-02-17,-1.71993247127304,winter
New York,2011-02-18,-7.966058482968002,winter
New York,2011-02-19,3.672926736591676,winter
New York,2011-02-20,-0.9485383603570212,winter
New York,2011-02-21,2.2384383072271383,winter
New York,2011-02-22,-3.365028918998229,winter
New York,2011-02-23,-1.5815228088762763,winter
New York,2011-02-24,6.271249341885849,winter
New York,2011-02-25,-4.78395510475985,winter
New York,2011-02-26,-3.5024680715604584,winter
New York,2011-02-27,-3.064845011834354,winter
New York,2011-02-28,-5.697514397005932,winter
New York,2011-03-01,9.595595971388946,spring
New York,2011-03-02,8.163679880467901,spring
New York,2011-03-03,14.325196850202559,spring
New York,2011-03-04,2.433805200734347,spring
New York,2011-03-05,7.679135710747298,spring
New York,2011-03-06,15.090029106426076,spring
New York,2011-03-07,13.758606938288596,spring
New York,2011-03-08,12.603965354374107,spring
New York,2011-03-09,6.253692834408035,spring
New York,2011-03-10,9.691939711141188,spring
New York,2011-03-11,9.270657938502895,spring
New York,2011-03-12,9.078035021624894,spring
New York,2011-03-13,13.421893399460126,spring
New York,2011-03-14,2.1168512452290784,spring
New York,2011-03-15,-1.890592911327218,spring
New York,2011-03-16,6.584750223910358,spring
New York,2011-03-17,0.6431560162398533,spring
New York,2011-03-18,13.590108424450829,spring
New York,2011-03-19,8.243239658024022,spring
New York,2011-03-20,10.234639775551424,spring
New York,2011-03-21,10.719890372696698,spring
New York,2011-03-22,10.43634480622495,spring
New York,2011-03-23,4.947752102984699,spring
New York,2011-03-24,15.341391811678555,spring
New York,2011-03-25,6.85346674915249,spring
New York,2011-03-26,15.646187498278572,spring
New York,2011-03-27,9.841988181304735,spring
New York,2011-03-28,9.343310268648032,spring
New York,2011-03-29,2.896858702690846,spring
New York,2011-03-30,10.590564793524303,spring
New York,2011-03-31,17.591455697244243,spring
New York,2011-04-01,17.895176652107402,spring
New York,2011-04-02,9.239211349269718,spring
New York,2011-04-03,7.520332512938106,spring
New York,2011-04-04,10.023249128938925,spring
New York,2011-04-05,14.483077350687866,spring
New York,2011-04-06,10.700334321304432,spring
New York,2011-04-07,15.66764555475589,spring
New York,2011-04-08,13.565663289302744,spring
New York,2011-04-09,8.22531014773133,spring
New York,2011-04-10,18.67064478844567,spring
New York,2011-04-11,4.030273852538414,spring
New York,2011-04-12,21.81253982653601,spring
New York,2011-04-13,14.58534868738332,spring
New York,2011-04-14,11.302449205830376,spring
New York,2011-04-15,11.370014546105487,spring
New York,2011-04-16,7.5813894215249515,spring
New York,2011-04-17,12.639189861753398,spring
New York,2011-04-18,11.845626186456144,spring
New York,2011-04-19,-0.371240486548885,spring
New York,2011-04-20,7.707446582859038,spring
New York,2011-04-21,4.163353322957675,spring
New York,2011-04-22,12.170075780448599,spring
New York,2011-04-23,9.456089391452908,spring
New York,2011-04-24,13.405021568843297,spring
New York,2011-04-25,16.077035705241293,spring
New York,2011-04-26,19.143910686555138,spring
New York,2011-04-27,7.820102318909889,spring
New York,2011-04-28,15.176329597909689,spring
New York,2011-04-29,7.894000022993749,spring
New York,2011-04-30,8.348513941958654,spring
New York,2011-05-01,12.902776140219526,spring
New York,2011-05-02,18.51036508062183,spring
New York,2011-05-03,19.307149930513248,spring
New York,2011-05-04,5.790648038069308,spring
New York,2011-05-05,12.77690105503854,spring
New York,2011-05-06,17.560043862366058,spring
New York,2011-05-07,10.958200544822912,spring
New York,2011-05-08,10.341547976835598,spring
New York,2011-05-09,9.507197791258141,spring
New York,2011-05-10,5.207802826301597,spring
New York,2011-05-11,13.255293674964864,spring
New York,2011-05-12,10.950516169125077,spring
New York,2011-05-13,14.067935747251038,spring
New York,2011-05-14,9.607864127139415,spring
New York,2011-05-15,11.41295440107211,spring
New York,2011-05-16,13.025548616394069,spring
New York,2011-05-17,22.140106902974416,spring
New York,2011-05-18,5.814422116977063,spring
New York,2011-05-19,0.25500399243997585,spring
New York,2011-05-20,12.727525880098352,spring
New York,2011-05-21,18.863043654513163,spring
New York,2011-05-22,18.115796946384407,spring
New York,2011-05-23,5.18777618409864,spring
New York,2011-05-24,15.70199731453933,spring
New York,2011-05-25,12.500803216275365,spring
New York,2011-05-26,15.865396708997874,spring
New York,2011-05-27,8.423272215736812,spring
New York,2011-05-28,13.162263567707493,spring
New York,2011-05-29,18.091641888122982,spring
New York,2011-05-30,12.77253080316181,spring
New York,2011-05-31,15.787937368182387,spring
New York,2011-06-01,17.93321178091947,summer
New York,2011-06-02,26.648647463776914,summer
New York,2011-06-03,19.762477230669695,summer
New York,2011-06-04,24.272998620773127,summer
New York,2011-06-05,23.85207999071892,summer
New York,2011-06-06,24.3675343836247,summer
New York,2011-06-07,21.88540730517427,summer
New York,2011-06-08,20.33932092053181,summer
New York,2011-06-09,23.098851317610684,summer
New York,2011-06-10,29.09056407202882,summer
New York,2011-06-11,24.682793298517893,summer
New York,2011-06-12,24.25835065638658,summer
New York,2011-06-13,13.686038748409937,summer
New York,2011-06-14,13.018648185554209,summer
New York,2011-06-15,24.91091842074068,summer
New York,2011-06-16,29.244563461971858,summer
New York,2011-06-17,28.263241910862348,summer
New York,2011-06-18,26.42166797085583,summer
New York,2011-06-19,24.2836530487535,summer
New York,2011-06-20,23.44408924095102,summer
New York,2011-06-21,17.916044266835005,summer
New York,2011-06-22,34.741157684031954,summer
New York,2011-06-23,23.342561980686018,summer
New York,2011-06-24,20.222629241912642,summer
New York,2011-06-25,22.23085415860991,summer
New York,2011-06-26,15.767836582073828,summer
New York,2011-06-27,23.504006974596056,summer
New York,2011-06-28,27.501969804632672,summer
New York,2011-06-29,29.190454334550278,summer
New York,2011-06-30,13.856167937501482,summer
New York,2011-07-01,22.828890696090877,summer
New York,2011-07-02,23.644932071806558,summer
New York,2011-07-03,20.030981217382585,summer
New York,2011-07-04,32.66697585294716,summer
New York,2011-07-05,25.264941411889424,summer
New York,2011-07-06,19.88074980205905,summer
New York,2011-07-07,18.291658285547754,summer
New York,2011-07-08,20.848242515476596,summer
New York,2011-07-09,23.42040902963382,summer
New York,2011-07-10,21.095786621948275,summer
New York,2011-07-11,24.269737589582306,summer
New York,2011-07-12,18.708315968700965,summer
New York,2011-07-13,32.93789616283416,summer
New York,2011-07-14,20.024595597837276,summer
New York,2011-07-15,20.05762715534815,summer
New York,2011-07-16,21.398561600169884,summer
New York,2011-07-17,32.24931185119169,summer
New York,2011-07-18,25.07742423768945,summer
New York,2011-07-19,26.902133166237313,summer
New York,2011-07-20,21.29899510583267,summer
New York,2011-07-21,28.790289655088117,summer
New York,2011-07-22,23.686821917117136,summer
New York,2011-07-23,21.821978700379347,summer
New York,2011-07-24,24.744092562854938,summer
New York,2011-07-25,25.303356171933455,summer
New York,2011-07-26,23.619194300731905,summer
New York,2011-07-27,26.27780202441647,summer
New York,2011-07-28,23.44152012486353,summer
New York,2011-07-29,21.47778412469236,summer
New York,2011-07-30,24.619203216481026,summer
New York,2011-07-31,37.41537098981128,summer
New York,2011-08-01,32.67349321718574,summer
New York,2011-08-02,21.52085655032264,summer
New York,2011-08-03,22.799749299013875,summer
New York,2011-08-04,26.537004233231123,summer
New York,2011-08-05,21.231132796439354,summer
New York,2011-08-06,28.70405247104275,summer
New York,2011-08-07,26.69313879865713,summer
New York,2011-08-08,25.85642414921328,summer
New York,2011-08-09,22.21955331871999,summer
New York,2011-08-10,16.521270375614364,summer
New York,2011-08-11,21.700006398116336,summer
New York,2011-08-12,33.79832065131188,summer
New York,2011-08-13,23.146522306676527,summer
New York,2011-08-14,37.560536866627444,summer
New York,2011-08-15,17.780662434790795,summer
New York,2011-08-16,18.950694869468748,summer
New York,2011-08-17,28.805169920087565,summer
New York,2011-08-18,21.403560733715132,summer
New York,2011-08-19,23.32840182723172,summer
New York,2011-08-20,30.699405817442084,summer
New York,2011-08-21,24.94815102856449,summer
New York,2011-08-22,32.26758195229432,summer
New York,2011-08-23,22.045638178681205,summer
New York,2011-08-24,31.374892607738246,summer
New York,2011-08-25,13.72447357611992,summer
New York,2011-08-26,30.91602368010816,summer
New York,2011-08-27,15.776549584794338,summer
New York,2011-08-28,21.12455365716518,summer
New York,2011-08-29,20.529075039458064,summer
New York,2011-08-30,34.374731658033454,summer
New York,2011-08-31,27.923477970452502,summer
New York,2011-09-01,17.05192672551844,autumn
New York,2011-09-02,17.186380976330643,autumn
New York,2011-09-03,20.744088919455706,autumn
New York,2011-09-04,18.853466310753902,autumn
New York,2011-09-05,18.178702521518808,autumn
New York,2011-09-06,13.204932072756591,autumn
New York,2011-09-07,13.709777647045103,autumn
New York,2011-09-08,14.482958419335061,autumn
New York,2011-09-09,23.60606958791199,autumn
New York,2011-09-10,18.805572357023575,autumn
New York,2011-09-11,20.94442460771782,autumn
New York,2011-09-12,12.478161893479665,autumn
New York,2011-09-13,11.554164134079246,autumn
New York,2011-09-14,11.36389209759753,autumn
New York,2011-09-15,15.21221559504185,autumn
New York,2011-09-16,18.55233333979107,autumn
New York,2011-09-17,12.39318492665435,autumn
New York,2011-09-18,21.644660613333798,autumn
New York,2011-09-19,15.160295601473607,autumn
New York,2011-09-20,16.774234139532293,autumn
New York,2011-09-21,16.043696640434906,autumn
New York,2011-09-22,15.395036779964315,autumn
New York,2011-09-23,18.58240336643198,autumn
New York,2011-09-24,16.29075968117372,autumn
New York,2011-09-25,2.8142485107293886,autumn
New York,2011-09-26,18.51525089665556,autumn
New York,2011-09-27,17.999832921199378,autumn
New York,2011-09-28,21.961068959813183,autumn
New York,2011-09-29,17.711724377375592,autumn
New York,2011-09-30,23.693938919362253,autumn
New York,2011-10-01,18.021206274267854,autumn
New York,2011-10-02,24.06710243569428,autumn
New York,2011-10-03,8.074694982134528,autumn
New York,2011-10-04,9.539966052661992,autumn
New York,2011-10-05,15.7827713909864,autumn
New York,2011-10-06,15.925422696605574,autumn
New York,2011-10-07,10.67908366487775,autumn
New York,2011-10-08,21.781557350883567,autumn
New York,2011-10-09,12.309465588826964,autumn
New York,2011-10-10,13.239487513634284,autumn
New York,2011-10-11,16.34620926628926,autumn
New York,2011-10-12,19.59739997822676,autumn
